variables_accelerate_config_num_processes,global_energy_metrics_per-process_emissions_2,global_energy_metrics_global_derived_quantities_tokens_per_joule,setup_date_time,global_energy_metrics_local_process_results_cpu_energy_process_1,global_energy_metrics_local_process_results_ram_power_process_2,compute_metrics_compute_utilisation_gpu_utilization_percent_3,inference_metrics_inference_performance_total_inference_time_sec,variables_sharding_config_fsdp_config_use_orig_params,variables_max_output_tokens,global_energy_metrics_local_process_results_gpu_energy_process_2,global_energy_metrics_experiment_id,variables_batching_options_batch_size___fixed_batching,global_energy_metrics_per-process_emissions_0,variables_sharding_config_sharding_strategy,global_energy_metrics_local_process_results_gpu_power_process_2,global_energy_metrics_local_process_results_gpu_power_process_0,variables_latency_simulation_simulate_burst,global_energy_metrics_per-process_emissions_3,variables_decoder_config_decoder_temperature,global_energy_metrics_local_process_results_gpu_energy_process_0,variables_decoder_config_decoder_top_p,setup_task_type,setup_os,variables_backend,compute_metrics_compute_utilisation_cpu_memory_usage_bytes,global_energy_metrics_global_derived_quantities_flops_per_joule,global_energy_metrics_local_process_results_total_energy_kwh_process_0,variables_fp_precision,global_energy_metrics_local_process_results_gpu_power_process_3,variables_decoder_config_decoder_top_k,global_energy_metrics_local_process_results_ram_energy_process_3,global_energy_metrics_local_process_results_total_energy_joules_process_2,setup_country,variables_batching_options_adaptive_batching,global_energy_metrics_local_process_results_gpu_energy_process_1,setup_python_version,setup_available_cpu_count,global_energy_metrics_local_process_results_total_energy_joules_process_1,variables_latency_simulation_simulate,global_energy_metrics_per-process_emissions_1,variables_quantisation_load_in_4bit,global_energy_metrics_global_experiment_results_ram_power_avg,model_architecture_architecture,variables_quantisation_load_in_8bit,variables_latency_simulation_burst_size,inference_metrics_raw_inference_metrics_number_input_prompts,inference_metrics_inference_performance_throughput_tokens_per_sec,variables_max_input_tokens,global_energy_metrics_local_process_results_ram_energy_process_2,setup_model,compute_metrics_compute_utilisation_gpu_utilization_percent_0,global_energy_metrics_local_process_results_ram_power_process_3,compute_metrics_compute_utilisation_gpu_utilization_percent_1,global_energy_metrics_global_experiment_results_ram_energy_total,variables_latency_simulation_delay_max,compute_metrics_memory_gpu_max_memory_reserved_bytes,inference_metrics_raw_inference_metrics_total_generated_tokens,variables_decode_token_to_text,variables_config_name,compute_metrics_memory_gpu_max_memory_allocated_bytes,setup_is_encoder_decoder,global_energy_metrics_local_process_results_cpu_power_process_0,global_energy_metrics_local_process_results_total_energy_kwh_process_3,compute_metrics_flops,inference_metrics_inference_performance_average_latency_ms_per_batch,global_energy_metrics_local_process_results_cpu_energy_process_3,setup_cpu_model,compute_metrics_memory_gpu_current_memory_allocated_bytes,global_energy_metrics_global_experiment_results_cpu_power_avg,global_energy_metrics_local_process_results_ram_energy_process_0,variables_inference_type,variables_quantisation_quantization,global_energy_metrics_global_experiment_results_total_energy_joules,global_energy_metrics_local_process_results_ram_power_process_0,global_energy_metrics_local_process_results_total_energy_kwh_process_2,compute_metrics_compute_utilisation_cpu_usage_percent,setup_experiment_id,global_energy_metrics_local_process_results_gpu_power_process_1,global_energy_metrics_global_experiment_results_total_energy_kwh,global_energy_metrics_global_experiment_results_cpu_energy_total,global_energy_metrics_local_process_results_cpu_energy_process_2,global_energy_metrics_global_experiment_results_gpu_energy_total,variables_sharding_config_fsdp_config_cpu_offload,variables_number_input_prompts,model_architecture_total_params,global_energy_metrics_local_process_results_cpu_power_process_1,compute_metrics_compute_utilisation_gpu_utilization_percent_2,variables_batching_options_max_batch_size___adaptive_batching,global_energy_metrics_local_process_results_ram_power_process_1,global_energy_metrics_local_process_results_total_energy_joules_process_0,global_energy_metrics_global_derived_quantities_joules_per_token,variables_accelerate_config_distributed_type,variables_quantisation_cached_flops_for_quantised_models,global_energy_metrics_local_process_results_cpu_power_process_2,variables_latency_simulation_burst_interval,setup_gpu_model,global_energy_metrics_global_derived_quantities_joules_per_flop,compute_metrics_memory_gpu_current_memory_reserved_bytes,variables_batching_options_adaptive_max_tokens,global_energy_metrics_local_process_results_cpu_power_process_3,inference_metrics_raw_inference_metrics_total_input_tokens,variables_decoder_config_decoding_mode,global_energy_metrics_local_process_results_total_energy_kwh_process_1,variables_latency_simulation_delay_min,global_energy_metrics_global_experiment_results_gpu_power_avg,inference_metrics_inference_performance_throughput_queries_per_sec,global_energy_metrics_local_process_results_total_energy_joules_process_3,global_energy_metrics_local_process_results_ram_energy_process_1,global_energy_metrics_local_process_results_cpu_energy_process_0,variables_query_rate,setup_region,global_energy_metrics_local_process_results_gpu_energy_process_3,setup_available_gpu_count
4,0.0021168073674867655,0.21716059108453006,"April 12, 2025 at 10:55:41 PM",0.0014938066915347015,0.7043924331665039,100.0,44.596077145048184,False,128,0.003979969572861952,0376,16,0.0020150544265555475,NO_SHARD,388.3205661857658,295.7234698701622,False,0.0018718922899700508,0.8,0.0035302033797151022,0.98,text_generation,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,pytorch,1929682944,224662214.33950973,0.004913747972096209,torch.float16,256.93830346073463,0,6.3947600245494084e-06,20003.95464746648,Germany,False,0.0037894321982090418,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",128,19042.383345845832,False,0.0019799494467213265,True,0.6993051767349243,Unknown (no config attribute),False,0,128,367.3865740861297,128,6.728224344272005e-06,meta-llama/Llama-3.2-1B,0.0,0.7092890739440918,100.0,2.4988347533594403e-05,0,2128609280,16384,True,decoding_top_p_decoder_top_p_0.98_decoder_temperature_0.8,1609970688,False,112.5,0.005197399781392116,16949970993152,5574.509643131023,0.0014653339852784485,AMD EPYC 7742 64-Core Processor,1609970688,112.5,5.55332350689436e-06,pure_generative,True,75446.46990587028,0.6737451553344728,0.005556654068740689,43.1,0376,267.12961395502697,0.020957352751630635,0.005907088217221827,0.0015699562715344652,0.015025276186875214,False,128,749275136,112.5,100.0,0,0.7097940444946289,17689.49269954635,4.6048870792157155,DistributedType.MULTI_GPU,16949970993152,112.5,0.0,4 x NVIDIA A100-PCIE-40GB,4.451126785783385e-09,2128609280,0,112.5,16384,top_p,0.00528955092940162,0,302.02798836792243,2.8702076100478884,18710.63921301162,6.312039657878627e-06,0.0013779912688742118,1.0,saxony,0.0037256710360891176,4
4,0.0027460067571641682,0.15833907634551744,"April 12, 2025 at 10:58:06 PM",0.0027818678900621307,0.7198162078857422,100.0,91.11832809992484,False,128,0.004367300993838752,0377,16,0.0027131463196861908,NO_SHARD,194.4067763433872,350.516955912512,False,0.0027675790308801396,1.0,0.004449608559683904,0.0,text_generation,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,pytorch,1969041408,163808761.66619876,0.007264940361937628,torch.float16,181.92185756493663,0,1.2373639027008377e-05,25639.392967240547,Germany,False,0.004414148253538253,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",128,25949.926042239153,False,0.002722844066343603,False,0.7124676704406738,Unknown (no config attribute),True,0,128,179.81014732878438,128,1.2036975015633689e-05,meta-llama/Llama-3.2-1B,0.0,0.7204070091247559,100.0,4.860897614052521e-05,0,3021996032,16384,True,precis_float16_quant_True_quant8_True_quant4_False,2039254528,False,112.5,0.00714751034609162,16949970993152,11389.791012490605,0.0027589259838759973,AMD EPYC 7742 64-Core Processor,2039254528,112.5,1.1901716187391793e-05,pure_generative,True,103474.14155838499,0.6873965263366699,0.007122053602011263,41.6,0377,269.38560894180097,0.028742817099551385,0.011086939593161333,0.002742715633156876,0.01760726853024952,False,128,1235814400,112.5,100.0,0,0.7222509384155273,26153.785302975462,6.315560397850646,DistributedType.MULTI_GPU,16949970993152,112.5,0.0,4 x NVIDIA A100-PCIE-40GB,6.10467956553966e-09,3021996032,0,112.5,16384,NA,0.007208312789510876,0,249.05779969065918,1.404766776006128,25731.03724592983,1.2296645910491351e-05,0.0028034300860663285,1.0,saxony,0.004376210723188612,4
4,0.001997139378606617,0.20868408965450835,"April 12, 2025 at 10:59:57 PM",0.0015382322316218058,0.7054738998413086,100.0,52.28149952401873,False,128,0.0040235721077430675,0378,16,0.0020945887771934885,NO_SHARD,259.53357251376696,271.36413222102203,True,0.0021757755132168475,1.0,0.0038763400455124053,0.0,text_generation,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,pytorch,1928679424,215892899.55909714,0.005498329904694812,torch.float16,289.0097449957946,0,7.288752588589955e-06,20561.20710744363,Germany,False,0.003697219624439141,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",128,18873.08508461431,True,0.002040488476661808,True,0.6987025737762451,Unknown (no config attribute),False,5,128,313.3804529166766,128,7.510613177426709e-06,meta-llama/Llama-3.2-1B,0.0,0.7104849815368653,100.0,2.873077396870433e-05,0.2,2128609280,16384,True,latency_True_latency_0.05_latency_0.2_latency_True_latency_4.0_latency_5,1609970688,False,112.5,0.005356315728210548,16949970993152,6535.187440502341,0.0015708297864002816,AMD EPYC 7742 64-Core Processor,1609970688,112.5,6.859629648548667e-06,pure_generative,True,78511.01647051724,0.6733002662658691,0.005711446418734342,43.5,0378,300.47513066864377,0.021808615686254786,0.006404555945369794,0.0016803636978138456,0.01537532896691629,False,128,749275136,112.5,100.0,0,0.7055511474609376,19793.98765690132,4.791932157624343,DistributedType.MULTI_GPU,16949970993152,112.5,4.0,4 x NVIDIA A100-PCIE-40GB,4.63192630254274e-09,2128609280,0,112.5,16384,NA,0.005242523634615086,0.05,280.09564509980686,2.4482847884115357,19282.73662155797,7.071778554138997e-06,0.0016151302295338613,1.0,saxony,0.003778197189221677,4
4,0.0017449796235357177,0.2186313584766701,"April 12, 2025 at 11:01:47 PM",0.0015683675262216643,0.7241621017456055,100.0,41.69924069897388,False,128,0.004158246382148567,0379,16,0.0018661486361894867,NO_SHARD,233.5722634961714,321.0375975403645,False,0.0020882981958589932,0.6,0.0032838626270865756,0.0,text_generation,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,pytorch,1975156736,226183788.10870206,0.004580600140532137,torch.float16,244.35109022032125,200,6.594133792472898e-06,21079.013056077332,Germany,False,0.003906253402777837,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",128,19734.541291750556,False,0.0022305694510312943,True,0.7152138948440552,Unknown (no config attribute),False,0,128,392.908832999522,128,7.546745136131543e-06,meta-llama/Llama-3.2-1B,0.0,0.7215371131896973,100.0,2.7291560860707032e-05,0,2128609280,16384,True,decoding_top_k_decoder_top_k_200_decoder_temperature_0.6,1609970688,False,112.5,0.004898670786689819,16949970993152,5212.405087371735,0.0013849655138774325,AMD EPYC 7742 64-Core Processor,1609970688,112.5,5.95458544533532e-06,pure_generative,True,74938.92968582692,0.6896266937255859,0.0058552814044659255,41.8,0379,263.81003427824504,0.020816369357174146,0.00593360424528055,0.0016894882771812266,0.014855473551032894,False,128,749275136,112.5,100.0,0,0.725529670715332,16490.160505915694,4.57390928258221,DistributedType.MULTI_GPU,16949970993152,112.5,0.0,4 x NVIDIA A100-PCIE-40GB,4.421183358726879e-09,2128609280,0,112.5,16384,top_k,0.005481817025486266,0,265.69274638377556,3.0696002578087658,17635.214832083348,7.196096486767268e-06,0.001290782928000226,1.0,saxony,0.003507111139019914,4
4,0.0019058257199368201,0.220578745763117,"April 12, 2025 at 11:03:32 PM",0.0015592543086295342,0.7046499252319336,100.0,47.48766216900549,False,128,0.0035772361951207365,0380,16,0.0020144771909718826,NO_SHARD,252.04504086558956,275.6523111985208,False,0.0019932990648869986,0.8,0.003529684212634665,0.8,text_generation,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,pytorch,1954836480,228198446.1908376,0.005002823782482793,torch.float16,249.18023399017963,0,7.0997597061525095e-06,18393.44073955747,Germany,False,0.0037218699219383478,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",128,19036.92843548701,False,0.001946383680481783,True,0.7022523880004883,Unknown (no config attribute),False,0,128,345.0159315421849,128,6.719070264073556e-06,meta-llama/Llama-3.2-1B,0.0,0.7147822380065918,100.0,2.6996966400619363e-05,0,2128609280,16384,True,decoding_top_p_decoder_top_p_0.8_decoder_temperature_0.8,1609970688,False,112.5,0.005232442748095547,16949970993152,5935.957771125686,0.0015408725408151442,AMD EPYC 7742 64-Core Processor,1609970688,112.5,6.266690474105679e-06,pure_generative,True,74277.32868512651,0.6824355125427246,0.00510928909432152,42.4,0380,254.84657895183,0.02063259130142403,0.0060923335577554106,0.0015253338289367094,0.014513260777268,False,128,749275136,112.5,100.0,0,0.7071418762207031,18010.165616938055,4.533528362129304,DistributedType.MULTI_GPU,16949970993152,112.5,0.0,4 x NVIDIA A100-PCIE-40GB,4.38215078451376e-09,2128609280,0,112.5,16384,top_p,0.00528803567652417,0,257.93104125153,2.6954369651733194,18836.793893143968,6.911445956287618e-06,0.0014668728793740234,1.0,saxony,0.0036844704475742507,4
4,0.0019388039364086982,0.2203156603987039,"April 12, 2025 at 11:05:20 PM",0.0014649672409677808,0.7220821380615234,100.0,48.86340590205509,False,128,0.0035117778094198027,0381,16,0.00189068259874334,NO_SHARD,0.0,281.32909525513946,False,0.0019950272854959844,1.2,0.0037214101993474635,0.0,text_generation,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,pytorch,1985560576,227926272.77192125,0.0052369793555479315,torch.float16,301.0511768206997,200,7.0666059160621215e-06,17867.062227263483,Germany,False,0.003618026227750981,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",128,18321.811710385387,False,0.002044857674052938,True,0.7147636413574219,Unknown (no config attribute),False,0,128,335.30204654258296,128,6.610504672777376e-06,meta-llama/Llama-3.2-1B,0.0,0.7231163978576661,100.0,2.6591443403181207e-05,0,2128609280,16384,True,decoding_top_k_decoder_top_k_200_decoder_temperature_1.2,1609970688,False,112.5,0.005367784943044856,16949970993152,6107.9257377568865,0.001550886678154711,AMD EPYC 7742 64-Core Processor,1609970688,112.5,6.515659759385321e-06,pure_generative,True,74366.02541258291,0.6932601928710938,0.004963072840906523,42.3,0381,290.44176257626077,0.02065722928127303,0.0059695919423775196,0.0014446845268139441,0.01466104589549233,False,128,749275136,112.5,100.0,0,0.7205958366394043,18853.125679972552,4.5389419807484686,DistributedType.MULTI_GPU,16949970993152,112.5,0.0,4 x NVIDIA A100-PCIE-40GB,4.387383638746504e-09,2128609280,0,112.5,16384,top_k,0.0050893921417737185,0,218.205508663025,2.6195472386139294,19324.025794961482,6.398673054956385e-06,0.0015090534964410836,1.0,saxony,0.0038098316589740833,4
4,0.0008456423941755386,0.533286392459096,"April 12, 2025 at 11:06:33 PM",0.00036704041478151334,0.7051820755004883,100.0,13.841182310978184,False,128,0.0017945142133877212,0382,64,0.0008591932386958498,NO_SHARD,371.0792096865589,338.63040612823426,False,0.0007950544714907522,1.0,0.0018209484012021715,0.0,text_generation,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,pytorch,1929519104,551708305.8608613,0.0022553963478037795,torch.float16,455.73240459263354,0,1.7460473184874607e-06,7991.370571024909,Germany,False,0.0016031126713780264,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",128,7098.594895444818,False,0.0007511693681721399,True,0.6967813968658447,Unknown (no config attribute),False,0,128,1183.7139076627125,128,1.8950327631736593e-06,meta-llama/Llama-3.2-1B,0.0,0.7040863037109375,100.0,7.13123364287864e-06,0,2904555520,16384,True,batching_64,1609970688,False,112.5,0.002087031031607172,16949970993152,6920.591155489092,0.0003931769639375489,AMD EPYC 7742 64-Core Processor,1609970688,112.5,1.8113243194190602e-06,pure_generative,True,30722.70403234915,0.6734991073608398,0.00221982515861803,42.5,0382,540.8995953715374,0.00853408445343032,0.001616269913468386,0.0004234159124671351,0.006910683306319054,False,128,749275136,112.5,100.0,0,0.7043581008911133,8119.426852093607,1.8751650410369354,DistributedType.MULTI_GPU,16949970993152,112.5,0.0,4 x NVIDIA A100-PCIE-40GB,1.812552012316806e-09,2904555520,0,112.5,16384,NA,0.0019718319154013383,0,426.5854039447411,9.247764903614941,7513.311713785818,1.6788292417984598e-06,0.00043263662228218885,1.0,saxony,0.0016921080203511352,4
4,0.0018507987275645742,0.21629712433903836,"April 12, 2025 at 11:08:19 PM",0.0013320381703433672,0.708892822265625,100.0,50.82135290798033,False,128,0.0040282462781515704,0383,16,0.002120205092906617,NO_SHARD,242.44813171685513,251.65453847562637,False,0.002168354271483847,0.8,0.00411557995912859,0.9,text_generation,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,pytorch,1926586368,223768919.888238,0.005691965537429707,torch.float16,314.4083808924082,0,5.9271686050787894e-06,20036.063353363486,Germany,False,0.0035203775385219682,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",128,17490.157288968283,False,0.0018762167016339445,True,0.6990047693252563,Unknown (no config attribute),False,0,128,322.3841763847902,128,6.613951595069654e-06,meta-llama/Llama-3.2-1B,0.0,0.7081489562988281,100.0,2.5009813560858412e-05,0,2128609280,16384,True,decoding_top_p_decoder_top_p_0.9_decoder_temperature_0.8,1609970688,False,112.5,0.004925099623661752,16949970993152,6352.669113497541,0.0013346015318466016,AMD EPYC 7742 64-Core Processor,1609970688,112.5,6.50737751263327e-06,pure_generative,True,75747.65522226102,0.672663688659668,0.005565573153712079,42.4,0383,0.0,0.021041015339516952,0.005767230826943888,0.001530712923965439,0.015248774699012202,False,128,749275136,112.5,100.0,0,0.7063136100769043,20491.075934746943,4.62326997206183,DistributedType.MULTI_GPU,16949970993152,112.5,0.0,4 x NVIDIA A100-PCIE-40GB,4.468895861406726e-09,2128609280,0,112.5,16384,top_p,0.0048583770247134115,0,202.12776277122242,2.5186263780061733,17730.358645182307,5.961315848076698e-06,0.0015698782007884798,1.0,saxony,0.003584570923210073,4
4,0.002073004136471762,0.21861378869165068,"April 12, 2025 at 11:10:08 PM",0.0016139061905005294,0.7210636138916016,100.0,44.6313599240093,False,128,0.003906372847317652,0384,16,0.0017950453818222501,NO_SHARD,231.06892596434776,281.87065439364125,False,0.0019408637796651737,0.6,0.0033262007165149043,0.0,text_generation,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,pytorch,1973243904,226165611.39078,0.004712023577430766,torch.float16,5.166118797503078,100,6.923114865418909e-06,20050.378700472324,Germany,False,0.003820389167420002,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",128,19590.011527230195,False,0.0021217199349847036,True,0.7137444019317627,Unknown (no config attribute),False,0,128,367.0961410966614,128,7.418592894295553e-06,meta-llama/Llama-3.2-1B,0.0,0.7245669364929199,100.0,2.8028354963242146e-05,0,2128609280,16384,True,decoding_top_k_decoder_top_k_100_decoder_temperature_0.6,1609970688,False,112.5,0.005094799264116482,16949970993152,5578.919990501163,0.0015243102428457859,AMD EPYC 7742 64-Core Processor,1609970688,112.5,6.312136449005664e-06,pure_generative,True,74944.95245727261,0.6888642311096191,0.00556954963902009,42.4,0384,276.85469546692934,0.020818042349242394,0.0061734853566213135,0.0016557581988081438,0.014616528637657833,False,128,749275136,112.5,100.0,0,0.7204828262329102,16963.284878750757,4.574276883378455,DistributedType.MULTI_GPU,16949970993152,112.5,0.0,4 x NVIDIA A100-PCIE-40GB,4.421538685083963e-09,2128609280,0,112.5,16384,top_k,0.005441669868675054,0,198.74009865560535,2.8679386023176674,18341.277350819335,7.3745107545220214e-06,0.0013795107244668537,1.0,saxony,0.003563565906405275,4
4,0.002319480292753151,0.21645696271830703,"April 12, 2025 at 11:11:57 PM",0.0013254746782822623,0.7054324150085449,100.0,39.40216620199499,False,128,0.004510170830356763,0385,16,0.001812344757002851,NO_SHARD,274.0922391027453,302.1860588481177,False,0.0018693112781097221,0.4,0.003683277668842244,0.9,text_generation,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,pytorch,1943584768,223934279.74493945,0.0049069727736178554,torch.float16,420.0658483883378,0,5.675983410945812e-06,21919.225761678288,Germany,False,0.003940977597223894,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",128,18980.628116057156,False,0.0020085195224477707,True,0.6992028951644897,Unknown (no config attribute),False,0,128,415.81470206504673,128,7.017927581600151e-06,meta-llama/Llama-3.2-1B,0.0,0.7060160636901855,100.0,2.3840702973584036e-05,0,2128609280,16384,True,decoding_top_p_decoder_top_p_0.9_decoder_temperature_0.4,1609970688,False,112.5,0.0047574347210994905,16949970993152,4925.270775249373,0.0011777550451542993,AMD EPYC 7742 64-Core Processor,1609970688,112.5,5.202368582425634e-06,pure_generative,True,75691.72085871789,0.6786003112792969,0.006088673822688413,41.6,0385,261.40907004132276,0.021025478016310526,0.005293207524379796,0.00157148506475005,0.015708429788957146,False,128,749275136,112.5,100.0,0,0.7067627906799316,17665.10198502428,4.619856009443231,DistributedType.MULTI_GPU,16949970993152,112.5,0.0,4 x NVIDIA A100-PCIE-40GB,4.465595893308507e-09,2128609280,0,112.5,16384,top_p,0.005272396698904766,0,314.4383040951309,3.2485523598831776,17126.764995958165,5.944423398612439e-06,0.001218492736193184,1.0,saxony,0.0035740036925342444,4
4,0.0020226245963432415,0.21959368816955652,"April 12, 2025 at 11:13:44 PM",0.0015837407877788796,0.719670295715332,100.0,51.367374780005775,False,128,0.0034824488970672807,0386,16,0.001977435412449578,NO_SHARD,331.838746610514,272.11646790429785,False,0.0019792545654547153,1.2,0.0036041862166791283,0.0,text_generation,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,pytorch,1983455232,227179360.64167777,0.0051955757066667945,torch.float16,236.05229434699837,100,7.164203514240098e-06,18105.647473864326,Germany,False,0.0035999981577743423,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",128,18686.881440657515,False,0.001915929556991282,True,0.7143663167953491,Unknown (no config attribute),False,0,128,318.95731619863324,128,6.892541665349702e-06,meta-llama/Llama-3.2-1B,0.0,0.7239847183227539,100.0,2.786897186130148e-05,0,2128609280,16384,True,decoding_top_k_decoder_top_k_100_decoder_temperature_1.2,1609970688,False,112.5,0.005309422749293192,16949970993152,6420.921847500722,0.001621657267966839,AMD EPYC 7742 64-Core Processor,1609970688,112.5,6.7507720522893935e-06,pure_generative,True,74610.52335597778,0.6925249099731445,0.005029346520517868,41.6,0386,265.09536874136876,0.0207251453766605,0.006330041855466335,0.001540005081785239,0.014367234549332863,False,128,749275136,112.5,100.0,0,0.721285343170166,18704.07254400046,4.553864950926378,DistributedType.MULTI_GPU,16949970993152,112.5,0.0,4 x NVIDIA A100-PCIE-40GB,4.4018083208591545e-09,2128609280,0,112.5,16384,top_k,0.005190800400182643,0,276.27571940079474,2.491854032801822,19113.92189745549,7.061454629422286e-06,0.001584638717935377,1.0,saxony,0.003680601277812112,4
4,0.0020416573129207654,0.21592512415069257,"April 12, 2025 at 11:15:33 PM",0.0014492413666257562,0.7208347320556641,100.0,46.80632990493905,False,128,0.0038561166960020543,0387,16,0.0019327925862179325,NO_SHARD,290.956034181896,328.28623225840767,False,0.0020375776354701206,0.6,0.0038959464500887275,0.0,text_generation,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,pytorch,1973346304,223384069.27776998,0.005348674722326081,torch.float16,352.7559690096097,50,6.158470975631641e-06,19064.139531120036,Germany,False,0.003903690622950151,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",128,19293.78219323994,False,0.002017356653994494,True,0.7123167514801025,Unknown (no config attribute),False,0,128,350.03812589611186,128,6.231608825107565e-06,meta-llama/Llama-3.2-1B,0.0,0.7204656600952148,100.0,2.5109142029651637e-05,0,2128609280,16384,True,decoding_top_k_decoder_top_k_50_decoder_temperature_0.6,1609970688,False,112.5,0.005073612248898628,16949970993152,5850.791238117381,0.0013717310991241904,AMD EPYC 7742 64-Core Processor,1609970688,112.5,6.267109238168117e-06,pure_generative,True,75878.15482076892,0.6888999938964844,0.0052955943142000104,41.5,0387,318.5880881462545,0.02107726522799137,0.0057006796381219825,0.0014332460093728515,0.01535147644783974,False,128,749275136,112.5,99.0,0,0.7190666198730469,19255.229000373893,4.631235035447322,DistributedType.MULTI_GPU,16949970993152,112.5,0.0,4 x NVIDIA A100-PCIE-40GB,4.476594965939743e-09,2128609280,0,112.5,16384,top_k,0.005359383942566649,0,322.64658089904196,2.734672858563374,18265.00409603506,6.451952990744314e-06,0.001446461162999185,1.0,saxony,0.0036957226787988073,4
4,0.001959959796921182,0.21677278825699686,"April 12, 2025 at 11:17:21 PM",0.0014701046964682974,0.7252779006958008,100.0,47.56580112397205,False,128,0.004020638772064711,0388,16,0.0019562646185790748,NO_SHARD,250.99499837588812,286.42307056283187,False,0.0019262454683551954,1.2,0.003661328762395888,0.0,text_generation,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,pytorch,1982672896,224261015.20146346,0.005135226718937065,torch.float16,358.48460150098214,20,6.447143203786921e-06,20369.756880552035,Germany,False,0.003668186267881346,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",128,18521.73584175418,False,0.002155516356568416,True,0.7176650762557983,Unknown (no config attribute),False,0,128,344.4491549148501,128,7.261577313970985e-06,meta-llama/Llama-3.2-1B,0.0,0.7248215675354004,100.0,2.6657929229367496e-05,0,2128609280,16384,True,decoding_top_k_decoder_top_k_20_decoder_temperature_1.2,1609970688,False,112.5,0.0050564259570946195,16949970993152,5945.725140496506,0.001445986764031659,AMD EPYC 7742 64-Core Processor,1609970688,112.5,6.313550351759185e-06,pure_generative,True,75581.44235602028,0.6921572685241699,0.005658265800153343,41.6,0388,274.4399369594962,0.02099484509889452,0.0060140413174640354,0.0016303654507746621,0.014954145852201117,False,128,749275136,112.5,100.0,0,0.7284035682678223,18486.816188173434,4.613125143800066,DistributedType.MULTI_GPU,16949970993152,112.5,0.0,4 x NVIDIA A100-PCIE-40GB,4.459089775820627e-09,2128609280,0,112.5,16384,top_k,0.005144926622709494,0,292.5856518497996,2.6910090227722665,18203.13344554063,6.635658359850407e-06,0.0014675844061894168,1.0,saxony,0.0036039920498591727,4
4,0.0019125360122117766,0.2204582359792838,"April 12, 2025 at 11:19:08 PM",0.0014727098343773832,0.7034282684326173,100.0,48.11525033399812,False,128,0.0037049262972712604,0389,16,0.0020646395669795627,NO_SHARD,266.4210037016145,352.1756998884932,False,0.0020116965826726062,0.2,0.003526431710031641,0.98,text_generation,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,pytorch,1925582848,228073773.50160637,0.005020438409795974,torch.float16,236.82020369150294,0,7.025460787348777e-06,19010.651522828146,Germany,False,0.003443957477385684,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",128,17722.73548699147,False,0.0018754100232692779,True,0.6982201337814331,Unknown (no config attribute),False,0,128,340.51573848766003,128,6.7373956284997425e-06,meta-llama/Llama-3.2-1B,0.0,0.7109098434448242,100.0,2.6361404044074193e-05,0,2128609280,16384,True,decoding_top_p_decoder_top_p_0.98_decoder_temperature_0.2,1609970688,False,112.5,0.005419712736525955,16949970993152,6014.406291749765,0.0016130517360334125,AMD EPYC 7742 64-Core Processor,1609970688,112.5,6.283779671441783e-06,pure_generative,True,74317.93113657857,0.6722187995910646,0.00528073653411893,41.6,0389,0.0,0.02064386976016071,0.0061425573317228565,0.0015690728412191676,0.014474951024393778,False,128,749275136,112.5,100.0,0,0.7063236236572266,18073.578275265507,4.536006539097813,DistributedType.MULTI_GPU,16949970993152,112.5,0.0,4 x NVIDIA A100-PCIE-40GB,4.38454621347753e-09,2128609280,0,112.5,16384,top_p,0.0049229820797198525,0,213.85422682040266,2.660279206934844,19510.965851493438,6.314767956783892e-06,0.0014877229200928929,1.0,saxony,0.003799635539705193,4
